301,2,3,2,100
-1.9588,0.041159,0.27843,0.27843,1.1432,1.1432,0,0
-1.956,0.044001,0.28992,0.28992,1.1558,1.1558,0,0
-1.953,0.046958,0.30154,0.30154,1.1679,1.1679,0,0
-1.95,0.050032,0.31328,0.31328,1.1792,1.1792,0,0
-1.9468,0.053224,0.32512,0.32512,1.19,1.19,0,0
-1.9435,0.056535,0.33708,0.33708,1.2001,1.2001,0,0
-1.94,0.059966,0.34913,0.34913,1.2097,1.2097,0,0
-1.9365,0.063517,0.36127,0.36127,1.2186,1.2186,0,0
-1.9328,0.067191,0.37349,0.37349,1.2269,1.2269,0,0
-1.929,0.070988,0.3858,0.3858,1.2346,1.2346,0,0
-1.9251,0.074908,0.39818,0.39818,1.2417,1.2417,0,0
-1.921,0.078952,0.41063,0.41063,1.2482,1.2482,0,0
-1.9169,0.08312,0.42315,0.42315,1.2542,1.2542,0,0
-1.9126,0.087415,0.43572,0.43572,1.2595,1.2595,0,0
-1.9082,0.091835,0.44833,0.44833,1.2643,1.2643,0,0
-1.9036,0.096382,0.461,0.461,1.2686,1.2686,0,0
-1.8989,0.10106,0.4737,0.4737,1.2722,1.2722,0,0
-1.8941,0.10586,0.48644,0.48644,1.2754,1.2754,0,0
-1.8892,0.11078,0.49921,0.49921,1.278,1.278,0,0
-1.8842,0.11584,0.512,0.512,1.28,1.28,0,0
-1.879,0.12102,0.52481,0.52481,1.2815,1.2815,0,0
-1.8737,0.12634,0.53763,0.53763,1.2825,1.2825,0,0
-1.8682,0.13178,0.55046,0.55046,1.283,1.283,0,0
-1.8627,0.13735,0.56329,0.56329,1.2829,1.2829,0,0
-1.857,0.14304,0.57611,0.57611,1.2823,1.2823,0,0
-1.8511,0.14887,0.58893,0.58893,1.2813,1.2813,0,0
-1.8452,0.15482,0.60174,0.60174,1.2797,1.2797,0,0
-1.8391,0.1609,0.61452,0.61452,1.2777,1.2777,0,0
-1.8329,0.16711,0.62729,0.62729,1.2751,1.2751,0,0
-1.8266,0.17345,0.64002,0.64002,1.2721,1.2721,0,0
-1.8201,0.17991,0.65273,0.65273,1.2686,1.2686,0,0
-1.8135,0.1865,0.6654,0.6654,1.2646,1.2646,0,0
-1.8068,0.19322,0.67802,0.67802,1.2602,1.2602,0,0
-1.7999,0.20006,0.6906,0.6906,1.2553,1.2553,0,0
-1.793,0.20703,0.70312,0.70312,1.25,1.25,0,0
-1.7859,0.21412,0.7156,0.7156,1.2442,1.2442,0,0
-1.7787,0.22134,0.72801,0.72801,1.238,1.238,0,0
-1.7713,0.22868,0.74036,0.74036,1.2314,1.2314,0,0
-1.7639,0.23615,0.75263,0.75263,1.2243,1.2243,0,0
-1.7563,0.24374,0.76484,0.76484,1.2168,1.2168,0,0
-1.7486,0.25145,0.77697,0.77697,1.2089,1.2089,0,0
-1.7407,0.25928,0.78902,0.78902,1.2006,1.2006,0,0
-1.7328,0.26723,0.80098,0.80098,1.1918,1.1918,0,0
-1.7247,0.2753,0.81285,0.81285,1.1827,1.1827,0,0
-1.7165,0.28348,0.82463,0.82463,1.1732,1.1732,0,0
-1.7082,0.29179,0.83631,0.83631,1.1633,1.1633,0,0
-1.6998,0.30021,0.8479,0.8479,1.153,1.153,0,0
-1.6913,0.30875,0.85937,0.85937,1.1424,1.1424,0,0
-1.6826,0.3174,0.87074,0.87074,1.1314,1.1314,0,0
-1.6738,0.32616,0.882,0.882,1.12,1.12,0,0
-1.665,0.33504,0.89314,0.89314,1.1083,1.1083,0,0
-1.656,0.34402,0.90416,0.90416,1.0962,1.0962,0,0
-1.6469,0.35312,0.91506,0.91506,1.0838,1.0838,0,0
-1.6377,0.36232,0.92584,0.92584,1.071,1.071,0,0
-1.6284,0.37164,0.93648,0.93648,1.0579,1.0579,0,0
-1.6189,0.38105,0.947,0.947,1.0445,1.0445,0,0
-1.6094,0.39057,0.95737,0.95737,1.0307,1.0307,0,0
-1.5998,0.4002,0.96761,0.96761,1.0167,1.0167,0,0
-1.5901,0.40993,0.9777,0.9777,1.0023,1.0023,0,0
-1.5802,0.41975,0.98765,0.98765,0.98765,0.98765,0,0
-1.5703,0.42968,0.99746,0.99746,0.97269,0.97269,0,0
-1.5603,0.4397,1.0071,1.0071,0.95744,0.95744,0,0
-1.5502,0.44982,1.0166,1.0166,0.9419,0.9419,0,0
-1.54,0.46003,1.0259,1.0259,0.92609,0.92609,0,0
-1.5297,0.47034,1.0351,1.0351,0.91,0.91,0,0
-1.5193,0.48074,1.0441,1.0441,0.89365,0.89365,0,0
-1.5088,0.49122,1.053,1.053,0.87703,0.87703,0,0
-1.4982,0.50179,1.0617,1.0617,0.86016,0.86016,0,0
-1.4875,0.51245,1.0702,1.0702,0.84304,0.84304,0,0
-1.4768,0.5232,1.0785,1.0785,0.82568,0.82568,0,0
-1.466,0.53402,1.0867,1.0867,0.80808,0.80808,0,0
-1.4551,0.54493,1.0947,1.0947,0.79025,0.79025,0,0
-1.4441,0.55592,1.1025,1.1025,0.77219,0.77219,0,0
-1.433,0.56698,1.1101,1.1101,0.75392,0.75392,0,0
-1.4219,0.57812,1.1176,1.1176,0.73543,0.73543,0,0
-1.4107,0.58933,1.1249,1.1249,0.71674,0.71674,0,0
-1.3994,0.60062,1.1319,1.1319,0.69784,0.69784,0,0
-1.388,0.61197,1.1388,1.1388,0.67875,0.67875,0,0
-1.3766,0.62339,1.1455,1.1455,0.65947,0.65947,0,0
-1.3651,0.63488,1.152,1.152,0.64,0.64,0,0
-1.3536,0.64643,1.1583,1.1583,0.62036,0.62036,0,0
-1.342,0.65805,1.1644,1.1644,0.60054,0.60054,0,0
-1.3303,0.66972,1.1703,1.1703,0.58056,0.58056,0,0
-1.3185,0.68145,1.176,1.176,0.56042,0.56042,0,0
-1.3068,0.69324,1.1815,1.1815,0.54012,0.54012,0,0
-1.2949,0.70508,1.1868,1.1868,0.51968,0.51968,0,0
-1.283,0.71697,1.1919,1.1919,0.49909,0.49909,0,0
-1.2711,0.72892,1.1968,1.1968,0.47837,0.47837,0,0
-1.2591,0.74091,1.2015,1.2015,0.45752,0.45752,0,0
-1.2471,0.75295,1.206,1.206,0.43654,0.43654,0,0
-1.235,0.76503,1.2102,1.2102,0.41545,0.41545,0,0
-1.2228,0.77715,1.2143,1.2143,0.39424,0.39424,0,0
-1.2107,0.78931,1.2181,1.2181,0.37293,0.37293,0,0
-1.1985,0.80151,1.2217,1.2217,0.35151,0.35151,0,0
-1.1863,0.81375,1.2251,1.2251,0.33,0.33,0,0
-1.174,0.82601,1.2283,1.2283,0.3084,0.3084,0,0
-1.1617,0.83831,1.2313,1.2313,0.28672,0.28672,0,0
-1.1494,0.85064,1.2341,1.2341,0.26496,0.26496,0,0
-1.137,0.86299,1.2366,1.2366,0.24313,0.24313,0,0
-1.1246,0.87537,1.2389,1.2389,0.22123,0.22123,0,0
-1.1122,0.88777,1.241,1.241,0.19928,0.19928,0,0
-1.0998,0.90019,1.2429,1.2429,0.17727,0.17727,0,0
-1.0874,0.91263,1.2446,1.2446,0.15522,0.15522,0,0
-1.0749,0.92508,1.246,1.246,0.13312,0.13312,0,0
-1.0625,0.93755,1.2472,1.2472,0.11099,0.11099,0,0
-1.05,0.95002,1.2482,1.2482,0.088826,0.088826,0,0
-1.0375,0.96251,1.249,1.249,0.06664,0.06664,0,0
-1.025,0.975,1.2496,1.2496,0.044437,0.044437,0,0
-1.0125,0.9875,1.2499,1.2499,0.022221,0.022221,0,0
-1,1,1.25,1.25,0,0,0,0
-0.9875,1.0125,1.2499,1.2499,-0.022221,-0.022221,0,0
-0.975,1.025,1.2496,1.2496,-0.044437,-0.044437,0,0
-0.96251,1.0375,1.249,1.249,-0.06664,-0.06664,0,0
-0.95002,1.05,1.2482,1.2482,-0.088826,-0.088826,0,0
-0.93755,1.0625,1.2472,1.2472,-0.11099,-0.11099,0,0
-0.92508,1.0749,1.246,1.246,-0.13312,-0.13312,0,0
-0.91263,1.0874,1.2446,1.2446,-0.15522,-0.15522,0,0
-0.90019,1.0998,1.2429,1.2429,-0.17727,-0.17727,0,0
-0.88777,1.1122,1.241,1.241,-0.19928,-0.19928,0,0
-0.87537,1.1246,1.2389,1.2389,-0.22123,-0.22123,0,0
-0.86299,1.137,1.2366,1.2366,-0.24313,-0.24313,0,0
-0.85064,1.1494,1.2341,1.2341,-0.26496,-0.26496,0,0
-0.83831,1.1617,1.2313,1.2313,-0.28672,-0.28672,0,0
-0.82601,1.174,1.2283,1.2283,-0.3084,-0.3084,0,0
-0.81375,1.1863,1.2251,1.2251,-0.33,-0.33,0,0
-0.80151,1.1985,1.2217,1.2217,-0.35151,-0.35151,0,0
-0.78931,1.2107,1.2181,1.2181,-0.37293,-0.37293,0,0
-0.77715,1.2228,1.2143,1.2143,-0.39424,-0.39424,0,0
-0.76503,1.235,1.2102,1.2102,-0.41545,-0.41545,0,0
-0.75295,1.2471,1.206,1.206,-0.43654,-0.43654,0,0
-0.74091,1.2591,1.2015,1.2015,-0.45752,-0.45752,0,0
-0.72892,1.2711,1.1968,1.1968,-0.47837,-0.47837,0,0
-0.71697,1.283,1.1919,1.1919,-0.49909,-0.49909,0,0
-0.70508,1.2949,1.1868,1.1868,-0.51968,-0.51968,0,0
-0.69324,1.3068,1.1815,1.1815,-0.54012,-0.54012,0,0
-0.68145,1.3185,1.176,1.176,-0.56042,-0.56042,0,0
-0.66972,1.3303,1.1703,1.1703,-0.58056,-0.58056,0,0
-0.65805,1.342,1.1644,1.1644,-0.60054,-0.60054,0,0
-0.64643,1.3536,1.1583,1.1583,-0.62036,-0.62036,0,0
-0.63488,1.3651,1.152,1.152,-0.64,-0.64,0,0
-0.62339,1.3766,1.1455,1.1455,-0.65947,-0.65947,0,0
-0.61197,1.388,1.1388,1.1388,-0.67875,-0.67875,0,0
-0.60062,1.3994,1.1319,1.1319,-0.69784,-0.69784,0,0
-0.58933,1.4107,1.1249,1.1249,-0.71674,-0.71674,0,0
-0.57812,1.4219,1.1176,1.1176,-0.73543,-0.73543,0,0
-0.56698,1.433,1.1101,1.1101,-0.75392,-0.75392,0,0
-0.55592,1.4441,1.1025,1.1025,-0.77219,-0.77219,0,0
-0.54493,1.4551,1.0947,1.0947,-0.79025,-0.79025,0,0
-0.53402,1.466,1.0867,1.0867,-0.80808,-0.80808,0,0
-0.5232,1.4768,1.0785,1.0785,-0.82568,-0.82568,0,0
-0.51245,1.4875,1.0702,1.0702,-0.84304,-0.84304,0,0
-0.50179,1.4982,1.0617,1.0617,-0.86016,-0.86016,0,0
-0.49122,1.5088,1.053,1.053,-0.87703,-0.87703,0,0
-0.48074,1.5193,1.0441,1.0441,-0.89365,-0.89365,0,0
-0.47034,1.5297,1.0351,1.0351,-0.91,-0.91,0,0
-0.46003,1.54,1.0259,1.0259,-0.92609,-0.92609,0,0
-0.44982,1.5502,1.0166,1.0166,-0.9419,-0.9419,0,0
-0.4397,1.5603,1.0071,1.0071,-0.95744,-0.95744,0,0
-0.42968,1.5703,0.99746,0.99746,-0.97269,-0.97269,0,0
-0.41975,1.5802,0.98765,0.98765,-0.98765,-0.98765,0,0
-0.40993,1.5901,0.9777,0.9777,-1.0023,-1.0023,0,0
-0.4002,1.5998,0.96761,0.96761,-1.0167,-1.0167,0,0
-0.39057,1.6094,0.95737,0.95737,-1.0307,-1.0307,0,0
-0.38105,1.6189,0.947,0.947,-1.0445,-1.0445,0,0
-0.37164,1.6284,0.93648,0.93648,-1.0579,-1.0579,0,0
-0.36232,1.6377,0.92584,0.92584,-1.071,-1.071,0,0
-0.35312,1.6469,0.91506,0.91506,-1.0838,-1.0838,0,0
-0.34402,1.656,0.90416,0.90416,-1.0962,-1.0962,0,0
-0.33504,1.665,0.89314,0.89314,-1.1083,-1.1083,0,0
-0.32616,1.6738,0.882,0.882,-1.12,-1.12,0,0
-0.3174,1.6826,0.87074,0.87074,-1.1314,-1.1314,0,0
-0.30875,1.6913,0.85937,0.85937,-1.1424,-1.1424,0,0
-0.30021,1.6998,0.8479,0.8479,-1.153,-1.153,0,0
-0.29179,1.7082,0.83631,0.83631,-1.1633,-1.1633,0,0
-0.28348,1.7165,0.82463,0.82463,-1.1732,-1.1732,0,0
-0.2753,1.7247,0.81285,0.81285,-1.1827,-1.1827,0,0
-0.26723,1.7328,0.80098,0.80098,-1.1918,-1.1918,0,0
-0.25928,1.7407,0.78902,0.78902,-1.2006,-1.2006,0,0
-0.25145,1.7486,0.77697,0.77697,-1.2089,-1.2089,0,0
-0.24374,1.7563,0.76484,0.76484,-1.2168,-1.2168,0,0
-0.23615,1.7639,0.75263,0.75263,-1.2243,-1.2243,0,0
-0.22868,1.7713,0.74036,0.74036,-1.2314,-1.2314,0,0
-0.22134,1.7787,0.72801,0.72801,-1.238,-1.238,0,0
-0.21412,1.7859,0.7156,0.7156,-1.2442,-1.2442,0,0
-0.20703,1.793,0.70312,0.70312,-1.25,-1.25,0,0
-0.20006,1.7999,0.6906,0.6906,-1.2553,-1.2553,0,0
-0.19322,1.8068,0.67802,0.67802,-1.2602,-1.2602,0,0
-0.1865,1.8135,0.6654,0.6654,-1.2646,-1.2646,0,0
-0.17991,1.8201,0.65273,0.65273,-1.2686,-1.2686,0,0
-0.17345,1.8266,0.64002,0.64002,-1.2721,-1.2721,0,0
-0.16711,1.8329,0.62729,0.62729,-1.2751,-1.2751,0,0
-0.1609,1.8391,0.61452,0.61452,-1.2777,-1.2777,0,0
-0.15482,1.8452,0.60174,0.60174,-1.2797,-1.2797,0,0
-0.14887,1.8511,0.58893,0.58893,-1.2813,-1.2813,0,0
-0.14304,1.857,0.57611,0.57611,-1.2823,-1.2823,0,0
-0.13735,1.8627,0.56329,0.56329,-1.2829,-1.2829,0,0
-0.13178,1.8682,0.55046,0.55046,-1.283,-1.283,0,0
-0.12634,1.8737,0.53763,0.53763,-1.2825,-1.2825,0,0
-0.12102,1.879,0.52481,0.52481,-1.2815,-1.2815,0,0
-0.11584,1.8842,0.512,0.512,-1.28,-1.28,0,0
-0.11078,1.8892,0.49921,0.49921,-1.278,-1.278,0,0
-0.10586,1.8941,0.48644,0.48644,-1.2754,-1.2754,0,0
-0.10106,1.8989,0.4737,0.4737,-1.2722,-1.2722,0,0
-0.096382,1.9036,0.461,0.461,-1.2686,-1.2686,0,0
-0.091835,1.9082,0.44833,0.44833,-1.2643,-1.2643,0,0
-0.087415,1.9126,0.43572,0.43572,-1.2595,-1.2595,0,0
-0.08312,1.9169,0.42315,0.42315,-1.2542,-1.2542,0,0
-0.078952,1.921,0.41063,0.41063,-1.2482,-1.2482,0,0
-0.074908,1.9251,0.39818,0.39818,-1.2417,-1.2417,0,0
-0.070988,1.929,0.3858,0.3858,-1.2346,-1.2346,0,0
-0.067191,1.9328,0.37349,0.37349,-1.2269,-1.2269,0,0
-0.063517,1.9365,0.36127,0.36127,-1.2186,-1.2186,0,0
-0.059966,1.94,0.34913,0.34913,-1.2097,-1.2097,0,0
-0.056535,1.9435,0.33708,0.33708,-1.2001,-1.2001,0,0
-0.053224,1.9468,0.32512,0.32512,-1.19,-1.19,0,0
-0.050032,1.95,0.31328,0.31328,-1.1792,-1.1792,0,0
-0.046958,1.953,0.30154,0.30154,-1.1679,-1.1679,0,0
-0.044001,1.956,0.28992,0.28992,-1.1558,-1.1558,0,0
-0.041159,1.9588,0.27843,0.27843,-1.1432,-1.1432,0,0
-0.038432,1.9616,0.26706,0.26706,-1.1299,-1.1299,0,0
-0.035817,1.9642,0.25583,0.25583,-1.1159,-1.1159,0,0
-0.033314,1.9667,0.24475,0.24475,-1.1013,-1.1013,0,0
-0.030922,1.9691,0.23381,0.23381,-1.086,-1.086,0,0
-0.028638,1.9714,0.22303,0.22303,-1.0701,-1.0701,0,0
-0.026461,1.9735,0.21241,0.21241,-1.0535,-1.0535,0,0
-0.024389,1.9756,0.20196,0.20196,-1.0362,-1.0362,0,0
-0.022421,1.9776,0.19169,0.19169,-1.0182,-1.0182,0,0
-0.020555,1.9794,0.1816,0.1816,-0.99947,-0.99947,0,0
-0.018788,1.9812,0.1717,0.1717,-0.98009,-0.98009,0,0
-0.01712,1.9829,0.162,0.162,-0.96,-0.96,0,0
-0.015548,1.9845,0.1525,0.1525,-0.9392,-0.9392,0,0
-0.014069,1.9859,0.14322,0.14322,-0.91768,-0.91768,0,0
-0.012683,1.9873,0.13415,0.13415,-0.89544,-0.89544,0,0
-0.011385,1.9886,0.12531,0.12531,-0.87247,-0.87247,0,0
-0.010176,1.9898,0.11671,0.11671,-0.84877,-0.84877,0,0
-0.0090505,1.9909,0.10834,0.10834,-0.82432,-0.82432,0,0
-0.0080079,1.992,0.10022,0.10022,-0.79913,-0.79913,0,0
-0.0070452,1.993,0.092359,0.092359,-0.77318,-0.77318,0,0
-0.0061599,1.9938,0.08476,0.08476,-0.74648,-0.74648,0,0
-0.0053491,1.9947,0.077432,0.077432,-0.71901,-0.71901,0,0
-0.0046103,1.9954,0.070383,0.070383,-0.69077,-0.69077,0,0
-0.0039405,1.9961,0.063619,0.063619,-0.66176,-0.66176,0,0
-0.0033369,1.9967,0.05715,0.05715,-0.63196,-0.63196,0,0
-0.0027965,1.9972,0.050983,0.050983,-0.60138,-0.60138,0,0
-0.0023162,1.9977,0.045125,0.045125,-0.57,-0.57,0,0
-0.001893,1.9981,0.039585,0.039585,-0.53782,-0.53782,0,0
-0.0015235,1.9985,0.034371,0.034371,-0.50484,-0.50484,0,0
-0.0012044,1.9988,0.029491,0.029491,-0.47104,-0.47104,0,0
-0.0009325,1.9991,0.024953,0.024953,-0.43643,-0.43643,0,0
-0.0007042,1.9993,0.020765,0.020765,-0.40099,-0.40099,0,0
-0.00051599,1.9995,0.016936,0.016936,-0.36472,-0.36472,0,0
-0.00036425,1.9996,0.013474,0.013474,-0.32762,-0.32762,0,0
-0.00024526,1.9998,0.010387,0.010387,-0.28967,-0.28967,0,0
-0.00015524,1.9998,0.0076832,0.0076832,-0.25088,-0.25088,0,0
-9.0293e-05,1.9999,0.0053719,0.0053719,-0.21123,-0.21123,0,0
-4.6464e-05,2,0.0034614,0.0034614,-0.17073,-0.17073,0,0
-1.9701e-05,2,0.0019602,0.0019602,-0.12936,-0.12936,0,0
-5.8668e-06,2,0.00087708,0.00087708,-0.087119,-0.087119,0,0
-7.3704e-07,2,0.00022074,0.00022074,-0.044001,-0.044001,0,0
0,2,0,0,0,0,0,0
