x,y,x2,y2,Fx,Fy,Fx2,Fy2
binit(4), info(1), current(4), error(4)
-10,1,-9,1,-1.90379,-0.0501041,-1.75166,-0.0451498
-500, -500, 300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.10112e-12, -1.6267e-10, 5.63083e-12, -1.56107e-10, 0.00507505
-500, -300, -500, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,3.09042e-12, -8.23814e-11, 2.85194e-12, -7.90576e-11, 0.0057099
-500, -300, -500, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.55098e-12, 1.7468e-10, -6.04627e-12, 1.67632e-10, 0.00536452
-500, -300, -500, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.5385e-12, 9.43554e-11, -3.26605e-12, 9.05484e-11, 0.00536725
-500, -300, -500, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,5.02087e-12, -1.33868e-10, 4.63429e-12, -1.28467e-10, 0.0050253
-500, -300, -500, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-8.35687e-12, 2.22825e-10, -7.71361e-12, 2.13835e-10, 0.00394966
-500, -300, -300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.52465e-12, 2.00618e-10, -6.944e-12, 1.92523e-10, 0.0137506
-500, -300, -300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.24176e-12, 1.93083e-10, -6.68421e-12, 1.85292e-10, 0.00540845
-500, -300, -300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.78297e-12, 1.00861e-10, -3.49099e-12, 9.67911e-11, 0.00534082
-500, -300, -300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,5.31286e-12, -1.41656e-10, 4.90408e-12, -1.3594e-10, 0.00513118
-500, -300, -300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.92082e-12, 1.57856e-10, -5.46452e-12, 1.51487e-10, 0.00421092
-500, -300, -100, -500,2,-10.654, 14.7099, 22.0686, -18.2479,-2.3416e-05, -0.000678421, 2.59523e-05, 0.000763494, 0.00446415
-500, -300, -100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-8.0842e-12, 2.15542e-10, -7.46114e-12, 2.06846e-10, 0.00538427
-500, -300, -100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.05387e-12, 1.08079e-10, -3.74145e-12, 1.03718e-10, 0.00539512
-500, -300, -100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,5.63682e-12, -1.50296e-10, 5.20228e-12, -1.44232e-10, 0.00491978
-500, -300, -100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,3.80806e-12, -1.01533e-10, 3.51452e-12, -9.74362e-11, 0.00456828
-500, -300, 100, -500,2,-10.8163, 18.3238, 27.6639, -22.9819,-5.94864e-11, -3.57046e-09, 1.29351e-10, 8.38175e-10, 0.0269298
-500, -300, 100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.27631e-12, 1.67349e-10, -5.79292e-12, 1.60597e-10, 0.00530013
-500, -300, 100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.34142e-12, 1.15746e-10, -4.00724e-12, 1.11076e-10, 0.00538429
-500, -300, 100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,5.99498e-12, -1.59844e-10, 5.53335e-12, -1.53394e-10, 0.00508191
-500, -300, 100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,5.49139e-12, -1.4642e-10, 5.06817e-12, -1.40512e-10, 0.00460485
-500, -300, 300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.67546e-12, 1.51316e-10, -5.23803e-12, 1.4521e-10, 0.0111563
-500, -300, 300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.30864e-12, 1.41532e-10, -4.89919e-12, 1.35822e-10, 0.00528734
-500, -300, 300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.60698e-12, 1.22832e-10, -4.25215e-12, 1.17876e-10, 0.0054073
-500, -300, 300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,6.38489e-12, -1.70242e-10, 5.89373e-12, -1.63374e-10, 0.00511017
-500, -300, 300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,7.18514e-12, -1.91578e-10, 6.63181e-12, -1.83848e-10, 0.00437643
-500, -100, -500, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.98219e-12, 1.8617e-10, -6.44462e-12, 1.78659e-10, 0.00541716
-500, -100, -500, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.88178e-12, 1.03504e-10, -3.58291e-12, 9.9328e-11, 0.00519005
-500, -100, -500, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,5.20495e-12, -1.38772e-10, 4.80349e-12, -1.33173e-10, 0.00506515
-500, -100, -500, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,4.53193e-12, -1.20812e-10, 4.18177e-12, -1.15937e-10, 0.00373321
-500, -100, -500, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-8.30047e-12, 2.21311e-10, -7.66121e-12, 2.12382e-10, 0.0119847
-500, -100, -300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.75668e-12, 2.06817e-10, -7.15916e-12, 1.98472e-10, 0.00534578
-500, -100, -300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.19398e-12, 1.11824e-10, -3.8709e-12, 1.07312e-10, 0.0061542
-500, -100, -300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,5.5278e-12, -1.4738e-10, 5.1017e-12, -1.41434e-10, 0.00512865
-500, -100, -300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-8.334e-12, 2.22212e-10, -7.6914e-12, 2.13247e-10, 0.00432018
-500, -100, -300, 300,5,-10.8159, 18.3142, 27.6486, -22.9687,-1.09264e-07, -3.60443e-06, 1.48673e-07, 2.60882e-06, 0.0747791
-500, -100, -100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.97145e-12, 1.59212e-10, -5.51159e-12, 1.52788e-10, 0.00539558
-500, -100, -100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.55058e-12, 1.2132e-10, -4.2002e-12, 1.16425e-10, 0.00535924
-500, -100, -100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,5.89062e-12, -1.57071e-10, 5.43698e-12, -1.50734e-10, 0.00499974
-500, -100, -100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.31126e-12, 1.94951e-10, -6.74816e-12, 1.87086e-10, 0.00393851
-500, -100, -100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.48326e-12, -1.72862e-10, 5.98388e-12, -1.65887e-10, 0.0122293
-500, -100, 100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.83622e-12, 1.55621e-10, -5.38702e-12, 1.49342e-10, 0.0054265
-500, -100, 100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.93761e-12, 1.31653e-10, -4.55747e-12, 1.26342e-10, 0.00531422
-500, -100, 100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,6.29896e-12, -1.67938e-10, 5.81357e-12, -1.61162e-10, 0.00507593
-500, -100, 100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.75229e-12, 1.53379e-10, -5.30953e-12, 1.47191e-10, 0.00432921
-500, -100, 100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.04095e-12, 1.61063e-10, -5.5751e-12, 1.54565e-10, 0.0119228
-500, -100, 300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.64659e-12, 1.50545e-10, -5.21116e-12, 1.44471e-10, 0.00547952
-500, -100, 300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.29088e-12, 1.41068e-10, -4.88298e-12, 1.35376e-10, 0.00520364
-500, -100, 300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,6.74727e-12, -1.79917e-10, 6.22791e-12, -1.72658e-10, 0.00511315
-500, -100, 300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,3.72058e-12, -9.91905e-11, 3.4337e-12, -9.51885e-11, 0.00443982
-500, -100, 300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-8.69482e-12, 2.31843e-10, -8.02625e-12, 2.22489e-10, 0.0165339
-500, 100, -500, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.35474e-12, 1.16101e-10, -4.01901e-12, 1.11417e-10, 0.00534384
-500, 100, -500, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,5.44875e-12, -1.45286e-10, 5.02864e-12, -1.39424e-10, 0.00516501
-500, 100, -500, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.24274e-12, 8.64668e-11, -2.99316e-12, 8.29782e-11, 0.014192
-500, 100, -500, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.65818e-12, 9.75277e-11, -3.37641e-12, 9.35927e-11, 0.0116907
-500, 100, -500, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,5.72475e-12, -1.5264e-10, 5.284e-12, -1.46481e-10, 0.0047893
-500, 100, -300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.7784e-12, 1.2741e-10, -4.41003e-12, 1.22269e-10, 0.00533854
-500, 100, -300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,5.80958e-12, -1.54905e-10, 5.36216e-12, -1.48655e-10, 0.00506581
-500, 100, -300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,4.73599e-12, -1.2628e-10, 4.37117e-12, -1.21185e-10, 0.0157401
-500, 100, -300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.68248e-12, 1.24848e-10, -4.32143e-12, 1.19811e-10, 0.0125437
-500, 100, -300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,4.68803e-12, -1.2497e-10, 4.32632e-12, -1.19928e-10, 0.00482742
-500, 100, -100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.28466e-12, 1.409e-10, -4.87743e-12, 1.35215e-10, 0.00512036
-500, 100, -100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.22391e-12, -1.6595e-10, 5.74429e-12, -1.59255e-10, 0.00517187
-500, 100, -100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.96794e-12, 1.05779e-10, -3.66152e-12, 1.01512e-10, 0.00454376
-500, 100, -100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,3.09663e-12, -8.25848e-11, 2.8586e-12, -7.92528e-11, 0.00863987
-500, 100, -100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,5.56732e-12, -1.48436e-10, 5.13767e-12, -1.42447e-10, 0.00482506
-500, 100, 100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.85998e-12, 1.56245e-10, -5.40878e-12, 1.49941e-10, 0.0052134
-500, 100, 100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.69798e-12, -1.7858e-10, 6.18172e-12, -1.71375e-10, 0.0050483
-500, 100, 100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.01892e-12, 8.04906e-11, -2.78599e-12, 7.7243e-11, 0.00451715
-500, 100, 100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-2.98628e-12, 7.96129e-11, -2.75602e-12, 7.64008e-11, 0.00837237
-500, 100, 100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.36491e-12, -1.69702e-10, 5.87463e-12, -1.62855e-10, 0.00476329
-500, 100, 300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.38223e-12, 1.70158e-10, -5.89018e-12, 1.63292e-10, 0.00533338
-500, 100, 300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,7.22844e-12, -1.9273e-10, 6.67111e-12, -1.84954e-10, 0.00513808
-500, 100, 300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.48797e-12, 1.19686e-10, -4.14313e-12, 1.14857e-10, 0.00793593
-500, 100, 300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.10374e-12, 8.27548e-11, -2.86482e-12, 7.94159e-11, 0.00984693
-500, 100, 300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.95222e-12, -1.85373e-10, 6.41664e-12, -1.77893e-10, 0.0047296
-500, 300, -500, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,5.78915e-12, -1.54355e-10, 5.34306e-12, -1.48127e-10, 0.00514159
-500, 300, -500, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,4.15912e-12, -1.1089e-10, 3.83871e-12, -1.06416e-10, 0.00479634
-500, 300, -500, -100,2,-9.92744, -2.36115, -2.84852, 1.80651,-4.84146e-12, -4.45876e-10, 1.13323e-11, 3.26599e-10, 0.0419957
-500, 300, -500, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,6.94134e-12, -1.85075e-10, 6.40643e-12, -1.77608e-10, 0.00481145
-500, 300, -500, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.9305e-12, 1.31475e-10, -4.55058e-12, 1.26171e-10, 0.00496571
-500, 300, -300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,6.19793e-12, -1.6525e-10, 5.72054e-12, -1.58583e-10, 0.00491905
-500, 300, -300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,3.87912e-12, -1.03427e-10, 3.58003e-12, -9.92544e-11, 0.00484051
-500, 300, -300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,4.68647e-12, -1.24946e-10, 4.32543e-12, -1.19905e-10, 0.0120205
-500, 300, -300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,7.94009e-12, -2.11712e-10, 7.3288e-12, -2.0317e-10, 0.00474829
-500, 300, -300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.25002e-12, 1.3998e-10, -4.84546e-12, 1.34332e-10, 0.00499926
-500, 300, -100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,6.67977e-12, -1.78109e-10, 6.16529e-12, -1.70922e-10, 0.00485096
-500, 300, -100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,3.56981e-12, -9.51903e-11, 3.2947e-12, -9.13497e-11, 0.00495032
-500, 300, -100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.25913e-12, 1.40234e-10, -4.85478e-12, 1.34576e-10, 0.00457887
-500, 300, -100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-2.92721e-12, 7.80396e-11, -2.70139e-12, 7.4891e-11, 0.00533891
-500, 300, -100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.5409e-12, 1.47743e-10, -5.11435e-12, 1.41782e-10, 0.0050742
-500, 300, 100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,7.24665e-12, -1.93218e-10, 6.68843e-12, -1.85422e-10, 0.00524949
-500, 300, 100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,3.11751e-12, -8.31223e-11, 2.87725e-12, -7.97686e-11, 0.00464485
-500, 300, 100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.56288e-12, 1.48322e-10, -5.13412e-12, 1.42337e-10, 0.00505748
-500, 300, 100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.21188e-12, 8.56551e-11, -2.96452e-12, 8.21992e-11, 0.00507032
-500, 300, 100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.75096e-12, 1.53332e-10, -5.30775e-12, 1.47146e-10, 0.0051261
-500, 300, 300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,7.89702e-12, -2.10552e-10, 7.28906e-12, -2.02057e-10, 0.00514096
-500, 300, 300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-9.35141e-12, 2.49342e-10, -8.64064e-12, 2.3954e-10, 0.0202714
-500, 300, 300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,3.51985e-12, -9.38474e-11, 3.24829e-12, -9.00609e-11, 0.00964717
-500, 300, 300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-3.39373e-12, 9.04812e-11, -3.13194e-12, 8.68306e-11, 0.005053
-500, 300, 300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.74696e-12, 1.53229e-10, -5.30398e-12, 1.47046e-10, 0.00518137
-300, -500, -500, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,4.68936e-12, -1.2503e-10, 4.32809e-12, -1.19985e-10, 0.0116705
-300, -500, -500, -300,2,-9.92744, -2.36115, -2.84852, 1.80651,-5.12013e-12, -4.08329e-10, 1.11084e-11, 2.99957e-10, 0.0442615
-300, -500, -500, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,2.82907e-12, -7.54298e-11, 2.61102e-12, -7.23864e-11, 0.00567624
-300, -500, -500, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.11924e-12, 1.36503e-10, -4.72555e-12, 1.30996e-10, 0.00537225
-300, -500, -500, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.52323e-12, -1.73913e-10, 6.02007e-12, -1.66896e-10, 0.00524457
-300, -500, -300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.8058e-12, 1.5479e-10, -5.35838e-12, 1.48544e-10, 0.0115319
-300, -500, -300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-1.1946e-12, 3.18586e-11, -1.10334e-12, 3.06036e-11, 0.0242512
-300, -500, -300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.19558e-12, 1.9186e-10, -6.64202e-12, 1.84119e-10, 0.00546282
-300, -500, -300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.693e-12, 1.51789e-10, -5.2538e-12, 1.45665e-10, 0.00521178
-300, -500, -300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,7.01883e-12, -1.87144e-10, 6.47793e-12, -1.79593e-10, 0.00496728
-300, -500, -100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,6.10023e-12, -1.62658e-10, 5.63039e-12, -1.56096e-10, 0.0104207
-300, -500, -100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.29976e-12, 1.41302e-10, -4.8912e-12, 1.35601e-10, 0.0123826
-300, -500, -100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.39333e-12, 1.70468e-10, -5.9015e-12, 1.63591e-10, 0.00546215
-300, -500, -100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.36113e-12, 1.69618e-10, -5.87219e-12, 1.62774e-10, 0.00525435
-300, -500, -100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,7.58371e-12, -2.02194e-10, 6.99885e-12, -1.94036e-10, 0.00510588
-300, -500, 100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-2.3852e-12, 6.36075e-11, -2.20157e-12, 6.10412e-11, 0.0154628
-300, -500, 100, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,3.68305e-12, -9.81998e-11, 3.39928e-12, -9.42378e-11, 0.0160703
-300, -500, 100, -100,2,-10.8163, 18.3238, 27.6639, -22.9819,6.11065e-11, 3.45494e-09, -1.26407e-10, -9.41252e-10, 0.0663479
-300, -500, 100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.02038e-12, 1.87177e-10, -6.47948e-12, 1.79625e-10, 0.00523914
-300, -500, 100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,8.21343e-12, -2.18987e-10, 7.5806e-12, -2.10151e-10, 0.00491829
-300, -500, 300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-4.41802e-12, 1.17797e-10, -4.07807e-12, 1.13044e-10, 0.0151792
-300, -500, 300, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,4.04521e-12, -1.07857e-10, 3.73368e-12, -1.03498e-10, 0.0221428
-300, -500, 300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.05462e-12, 1.34798e-10, -4.66605e-12, 1.29359e-10, 0.00539696
-300, -500, 300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.16605e-12, 1.91057e-10, -6.61426e-12, 1.83348e-10, 0.00538549
-300, -500, 300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-2.90967e-12, 7.75761e-11, -2.68585e-12, 7.44462e-11, 0.00539205
-300, -300, -500, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,3.13483e-12, -8.35762e-11, 2.89302e-12, -8.02043e-11, 0.0158906
-300, -300, -500, -300,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.93632e-12, 2.11611e-10, -7.32547e-12, 2.03073e-10, 0.00909942
-300, -300, -500, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.11089e-12, 1.62945e-10, -5.6406e-12, 1.5637e-10, 0.00516854
-300, -300, -500, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,6.95777e-12, -1.85512e-10, 6.42153e-12, -1.78027e-10, 0.00487592
-300, -300, -500, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,6.08513e-12, -1.62245e-10, 5.61662e-12, -1.55699e-10, 0.00430467
-300, -300, -300, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,6.10378e-12, -1.62737e-10, 5.63305e-12, -1.56171e-10, 0.0100481
-300, -300, -300, -300,2,-9.92744, -2.36115, -2.84852, 1.80651,-4.13714e-12, -3.3632e-10, 9.06097e-12, 2.47061e-10, 0.045768
-300, -300, -300, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.51101e-12, 1.73602e-10, -6.00942e-12, 1.66597e-10, 0.00511872
-300, -300, -300, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,7.55396e-12, -2.01397e-10, 6.9722e-12, -1.93271e-10, 0.0051729
-300, -300, -300, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.75437e-12, 1.80091e-10, -6.23412e-12, 1.72825e-10, 0.00427366
-300, -300, -100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,-6.34914e-12, 1.6929e-10, -5.86065e-12, 1.6246e-10, 0.0187181
-300, -300, -100, -300,5,-10.8153, 18.3024, 27.6297, -22.9524,-2.40893e-07, -8.04587e-06, 3.28819e-07, 5.80095e-06, 0.0734892
-300, -300, -100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-7.58149e-12, 2.0213e-10, -6.99707e-12, 1.93975e-10, 0.00536767
-300, -300, -100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,8.2494e-12, -2.19939e-10, 7.61347e-12, -2.11065e-10, 0.00495047
-300, -300, -100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,4.96092e-12, -1.32269e-10, 4.57856e-12, -1.26932e-10, 0.00436852
-300, -300, 100, -500,2,-9.92744, -2.36116, -2.84852, 1.80651,5.7454e-12, -1.53184e-10, 5.30265e-12, -1.47003e-10, 0.0108498
-300, -300, 100, -300,2,-10.8163, 18.3238, 27.6639, -22.9819,4.09885e-11, 2.76586e-09, -9.83471e-11, -4.65802e-10, 0.0725037
-300, -300, 100, -100,2,-9.92744, -2.36116, -2.84852, 1.80651,-5.05396e-12, 1.34749e-10, -4.66449e-12, 1.29312e-10, 0.00565
-300, -300, 100, 100,2,-9.92744, -2.36116, -2.84852, 1.80651,-2.96896e-12, 7.91642e-11, -2.74092e-12, 7.59702e-11, 0.00542476
-300, -300, 100, 300,2,-9.92744, -2.36116, -2.84852, 1.80651,7.51288e-12, -2.00303e-10, 6.93356e-12, -1.92221e-10, 0.00455261
-300, -300, 300, -500,2,-10.8163, 18.3238, 27.6639, -22.9819,7.85989e-11, 4.83372e-09, -1.73846e-10, -1.09266e-09, 0.0592919
